0.00.369.337 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.457.061 I srv    load_model: loading model 'unsloth/Qwen3.8-27B-GGUF:UD-Q4_K_XL'
0.00.684.289 E llama_init_from_model: failed to initialize the context: dflash requires ctx_other to be set (this warning is normal during memory fitting)
0.00.710.780 W srv    load_model: [spec] failed to measure draft model memory: failed to create llama_context from model
0.01.161.691 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.01.161.695 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.01.161.699 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.01.161.701 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.01.161.702 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.01.161.708 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.01.161.709 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.01.161.711 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.01.161.712 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.01.161.714 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.01.161.715 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.01.161.740 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.01.161.742 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.01.161.744 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.01.161.748 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.04.039.075 I cmn          init: llama threadpool init, n_threads = 32
0.04.080.094 I common_speculative_init_result: loading draft model '/home/francip/data/models/huggingface/mrchuy/Qwen3.8-27B-DFlash-drafter-bootstrap-GGUF/3c89ca499fa04f89a0b4b5ca9b5867953261db39/Qwen3.8-27B-DFlash-bootstrap-Q8_0.gguf'
0.04.617.784 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.04.617.786 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.04.617.786 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.04.808.500 I srv    load_model: loaded multimodal model, '/home/francip/.cache/huggingface/hub/models--unsloth--Qwen3.8-27B-GGUF/snapshots/f1bfb127c64f7072bdd2cad55f258b9c8b2910fe/mmproj-BF16.gguf'
0.04.840.294 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 262144, kv_unified = 'false'
0.04.840.303 I common_speculative_impl_draft_dflash: adding speculative implementation 'draft-dflash'
0.04.840.305 I common_speculative_impl_draft_dflash: - n_max=3, n_min=0, p_min=0.00
0.04.840.306 I common_speculative_impl_draft_dflash: - block_size=16, mask_token_id=248070, n_extract=5, sample_from_anchor=true
0.04.912.730 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.912.736 I srv  llama_server: model loaded
0.04.912.738 I srv  llama_server: listening on http://0.0.0.0:2053
1.18.216.888 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.41.996.249 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  51803, progress = 0.46, t =  23.54 s / 2200.23 tokens per second
1.43.144.859 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  53851, progress = 0.48, t =  24.69 s / 2180.86 tokens per second
1.44.308.547 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  55899, progress = 0.50, t =  25.86 s / 2161.98 tokens per second
1.45.490.292 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  57947, progress = 0.51, t =  27.04 s / 2143.35 tokens per second
1.46.692.755 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  59995, progress = 0.53, t =  28.23 s / 2124.96 tokens per second
1.47.910.575 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  62043, progress = 0.55, t =  29.45 s / 2106.56 tokens per second
1.49.145.541 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  64091, progress = 0.57, t =  30.69 s / 2088.63 tokens per second
1.50.238.334 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  65836, progress = 0.58, t =  31.85 s / 2067.09 tokens per second
1.51.564.036 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  67884, progress = 0.60, t =  33.10 s / 2050.65 tokens per second
1.52.849.082 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  69932, progress = 0.62, t =  34.39 s / 2033.68 tokens per second
1.54.150.408 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  71980, progress = 0.64, t =  35.69 s / 2016.93 tokens per second
1.55.471.353 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  74028, progress = 0.66, t =  37.01 s / 2000.44 tokens per second
1.56.811.840 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  76076, progress = 0.67, t =  38.34 s / 1984.00 tokens per second
1.58.171.045 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  78124, progress = 0.69, t =  39.70 s / 1967.73 tokens per second
1.59.546.829 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  80172, progress = 0.71, t =  41.08 s / 1951.69 tokens per second
2.00.945.521 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  82220, progress = 0.73, t =  42.47 s / 1935.83 tokens per second
2.02.358.877 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  84268, progress = 0.75, t =  43.89 s / 1920.15 tokens per second
2.03.791.404 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  86316, progress = 0.77, t =  45.32 s / 1904.72 tokens per second
2.05.242.410 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  88364, progress = 0.78, t =  46.77 s / 1889.49 tokens per second
2.06.712.129 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  90412, progress = 0.80, t =  48.23 s / 1874.43 tokens per second
2.08.208.782 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  92460, progress = 0.82, t =  49.72 s / 1859.53 tokens per second
2.09.719.407 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  94508, progress = 0.84, t =  51.24 s / 1844.53 tokens per second
2.11.249.818 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  96556, progress = 0.86, t =  52.76 s / 1829.99 tokens per second
2.12.798.794 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  98604, progress = 0.87, t =  54.31 s / 1815.50 tokens per second
2.14.367.364 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 100652, progress = 0.89, t =  55.88 s / 1801.27 tokens per second
2.15.955.587 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 102700, progress = 0.91, t =  57.47 s / 1787.16 tokens per second
2.17.563.424 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 104748, progress = 0.93, t =  59.07 s / 1773.25 tokens per second
2.19.190.684 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 106796, progress = 0.95, t =  60.69 s / 1759.56 tokens per second
2.20.842.528 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 108844, progress = 0.97, t =  62.34 s / 1745.97 tokens per second
2.22.507.515 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 110892, progress = 0.98, t =  64.01 s / 1732.49 tokens per second
2.23.635.397 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 112223, progress = 1.00, t =  65.23 s / 1720.46 tokens per second
2.24.105.115 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens = 112735, progress = 1.00, t =  65.71 s / 1715.66 tokens per second
2.27.230.323 I slot print_timing: id  0 | task 0 | n_gen =    203, tg =  66.69 t/s, tg_3s =  67.01 t/s
2.30.232.899 I slot print_timing: id  0 | task 0 | n_gen =    391, tg =  64.66 t/s, tg_3s =  62.61 t/s
2.33.248.442 I slot print_timing: id  0 | task 0 | n_gen =    575, tg =  63.45 t/s, tg_3s =  61.02 t/s
2.36.265.909 I slot print_timing: id  0 | task 0 | n_gen =    732, tg =  60.59 t/s, tg_3s =  52.03 t/s
2.39.285.006 I slot print_timing: id  0 | task 0 | n_gen =    887, tg =  58.74 t/s, tg_3s =  51.34 t/s
2.42.304.316 I slot print_timing: id  0 | task 0 | n_gen =   1033, tg =  57.01 t/s, tg_3s =  48.36 t/s
2.45.324.919 I slot print_timing: id  0 | task 0 | n_gen =   1189, tg =  56.24 t/s, tg_3s =  51.65 t/s
2.48.349.047 I slot print_timing: id  0 | task 0 | n_gen =   1347, tg =  55.74 t/s, tg_3s =  52.25 t/s
2.51.357.196 I slot print_timing: id  0 | task 0 | n_gen =   1539, tg =  56.64 t/s, tg_3s =  63.83 t/s
2.54.372.945 I slot print_timing: id  0 | task 0 | n_gen =   1707, tg =  56.54 t/s, tg_3s =  55.71 t/s
2.57.388.404 I slot print_timing: id  0 | task 0 | n_gen =   1897, tg =  57.13 t/s, tg_3s =  63.01 t/s
3.00.392.640 I slot print_timing: id  0 | task 0 | n_gen =   2043, tg =  56.42 t/s, tg_3s =  48.60 t/s
3.03.409.534 I slot print_timing: id  0 | task 0 | n_gen =   2201, tg =  56.11 t/s, tg_3s =  52.37 t/s
3.06.424.794 I slot print_timing: id  0 | task 0 | n_gen =   2363, tg =  55.94 t/s, tg_3s =  53.73 t/s
3.09.444.385 I slot print_timing: id  0 | task 0 | n_gen =   2555, tg =  56.45 t/s, tg_3s =  63.58 t/s
3.12.476.360 I slot print_timing: id  0 | task 0 | n_gen =   2792, tg =  57.81 t/s, tg_3s =  78.17 t/s
3.15.488.695 I slot print_timing: id  0 | task 0 | n_gen =   3038, tg =  59.22 t/s, tg_3s =  81.66 t/s
3.18.514.332 I slot print_timing: id  0 | task 0 | n_gen =   3175, tg =  58.44 t/s, tg_3s =  45.28 t/s
3.21.518.977 I slot print_timing: id  0 | task 0 | n_gen =   3327, tg =  58.03 t/s, tg_3s =  50.59 t/s
3.24.522.905 I slot print_timing: id  0 | task 0 | n_gen =   3484, tg =  57.74 t/s, tg_3s =  52.26 t/s
3.27.527.345 I slot print_timing: id  0 | task 0 | n_gen =   3629, tg =  57.29 t/s, tg_3s =  48.26 t/s
3.30.537.669 I slot print_timing: id  0 | task 0 | n_gen =   3788, tg =  57.09 t/s, tg_3s =  52.82 t/s
3.33.550.980 I slot print_timing: id  0 | task 0 | n_gen =   3954, tg =  57.00 t/s, tg_3s =  55.09 t/s
3.36.570.471 I slot print_timing: id  0 | task 0 | n_gen =   4125, tg =  56.99 t/s, tg_3s =  56.63 t/s
3.39.594.311 I slot print_timing: id  0 | task 0 | n_gen =   4287, tg =  56.85 t/s, tg_3s =  53.57 t/s
3.42.607.437 I slot print_timing: id  0 | task 0 | n_gen =   4444, tg =  56.67 t/s, tg_3s =  52.11 t/s
3.44.768.454 I slot print_timing: id  0 | task 0 | prompt eval time =   65983.77 ms / 112739 tokens (    0.59 ms per token,  1708.59 tokens per second)
3.44.768.455 I slot print_timing: id  0 | task 0 |        eval time =   80567.16 ms /  4555 tokens (   17.69 ms per token,    56.52 tokens per second)
3.44.768.456 I slot print_timing: id  0 | task 0 |       total time =  146550.93 ms / 117294 tokens
3.44.768.456 I slot print_timing: id  0 | task 0 |    graphs reused =       2250
3.44.768.457 I slot print_timing: id  0 | task 0 | draft acceptance = 0.33598 ( 2286 accepted /  6804 generated), mean len =  2.01
3.44.770.233 I slot      release: id  0 | task 0 | stop processing: n_tokens = 117293, truncated = 0
3.45.029.424 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.987 (> 0.100 thold), f_keep = 1.000
3.45.029.954 I slot launch_slot_: id  0 | task 2328 | processing task, is_child = 0
3.49.551.838 I slot print_timing: id  0 | task 2328 | n_gen =    206, tg =  68.33 t/s, tg_3s =  68.65 t/s
3.52.552.457 I slot print_timing: id  0 | task 2328 | n_gen =    363, tg =  60.32 t/s, tg_3s =  52.32 t/s
3.55.560.696 I slot print_timing: id  0 | task 2328 | n_gen =    549, tg =  60.83 t/s, tg_3s =  61.83 t/s
3.58.570.695 I slot print_timing: id  0 | task 2328 | n_gen =    706, tg =  58.66 t/s, tg_3s =  52.16 t/s
4.01.583.353 I slot print_timing: id  0 | task 2328 | n_gen =    915, tg =  60.80 t/s, tg_3s =  69.37 t/s
4.04.605.358 I slot print_timing: id  0 | task 2328 | n_gen =   1110, tg =  61.43 t/s, tg_3s =  64.53 t/s
4.07.627.867 I slot print_timing: id  0 | task 2328 | n_gen =   1326, tg =  62.87 t/s, tg_3s =  71.46 t/s
4.10.651.429 I slot print_timing: id  0 | task 2328 | n_gen =   1526, tg =  63.28 t/s, tg_3s =  66.15 t/s
4.13.680.805 I slot print_timing: id  0 | task 2328 | n_gen =   1708, tg =  62.92 t/s, tg_3s =  60.08 t/s
4.16.713.208 I slot print_timing: id  0 | task 2328 | n_gen =   1914, tg =  63.42 t/s, tg_3s =  67.93 t/s
4.19.725.082 I slot print_timing: id  0 | task 2328 | n_gen =   2120, tg =  63.88 t/s, tg_3s =  68.40 t/s
4.22.737.087 I slot print_timing: id  0 | task 2328 | n_gen =   2359, tg =  65.16 t/s, tg_3s =  79.35 t/s
4.25.747.207 I slot print_timing: id  0 | task 2328 | n_gen =   2580, tg =  65.80 t/s, tg_3s =  73.42 t/s
4.28.758.645 I slot print_timing: id  0 | task 2328 | n_gen =   2781, tg =  65.87 t/s, tg_3s =  66.75 t/s
4.31.762.998 I slot print_timing: id  0 | task 2328 | n_gen =   2961, tg =  65.47 t/s, tg_3s =  59.91 t/s
4.34.778.535 I slot print_timing: id  0 | task 2328 | n_gen =   3146, tg =  65.21 t/s, tg_3s =  61.35 t/s
4.37.793.714 I slot print_timing: id  0 | task 2328 | n_gen =   3352, tg =  65.40 t/s, tg_3s =  68.32 t/s
4.40.815.301 I slot print_timing: id  0 | task 2328 | n_gen =   3589, tg =  66.12 t/s, tg_3s =  78.44 t/s
4.43.837.788 I slot print_timing: id  0 | task 2328 | n_gen =   3791, tg =  66.16 t/s, tg_3s =  66.83 t/s
4.46.863.126 I slot print_timing: id  0 | task 2328 | n_gen =   4007, tg =  66.42 t/s, tg_3s =  71.40 t/s
4.49.898.852 I slot print_timing: id  0 | task 2328 | n_gen =   4222, tg =  66.63 t/s, tg_3s =  70.82 t/s
4.52.935.127 I slot print_timing: id  0 | task 2328 | n_gen =   4425, tg =  66.64 t/s, tg_3s =  66.86 t/s
4.55.937.620 I slot print_timing: id  0 | task 2328 | n_gen =   4624, tg =  66.63 t/s, tg_3s =  66.28 t/s
4.58.938.037 I slot print_timing: id  0 | task 2328 | n_gen =   4838, tg =  66.82 t/s, tg_3s =  71.32 t/s
5.01.941.579 I slot print_timing: id  0 | task 2328 | n_gen =   5066, tg =  67.18 t/s, tg_3s =  75.91 t/s
5.04.944.249 I slot print_timing: id  0 | task 2328 | n_gen =   5274, tg =  67.26 t/s, tg_3s =  69.27 t/s
5.07.979.685 I slot print_timing: id  0 | task 2328 | n_gen =   5468, tg =  67.14 t/s, tg_3s =  63.91 t/s
5.10.979.817 I slot print_timing: id  0 | task 2328 | n_gen =   5655, tg =  66.97 t/s, tg_3s =  62.33 t/s
5.13.996.367 I slot print_timing: id  0 | task 2328 | n_gen =   5872, tg =  67.14 t/s, tg_3s =  71.94 t/s
5.17.006.844 I slot print_timing: id  0 | task 2328 | n_gen =   6063, tg =  67.02 t/s, tg_3s =  63.45 t/s
5.20.017.736 I slot print_timing: id  0 | task 2328 | n_gen =   6255, tg =  66.91 t/s, tg_3s =  63.77 t/s
5.23.033.522 I slot print_timing: id  0 | task 2328 | n_gen =   6501, tg =  67.37 t/s, tg_3s =  81.57 t/s
5.26.046.635 I slot print_timing: id  0 | task 2328 | n_gen =   6693, tg =  67.26 t/s, tg_3s =  63.72 t/s
5.26.715.214 I slot print_timing: id  0 | task 2328 | prompt eval time =    1521.36 ms /  1568 tokens (    0.97 ms per token,  1030.66 tokens per second)
5.26.715.215 I slot print_timing: id  0 | task 2328 |        eval time =  100163.74 ms /  6729 tokens (   14.89 ms per token,    67.17 tokens per second)
5.26.715.216 I slot print_timing: id  0 | task 2328 |       total time =  101685.10 ms /  8297 tokens
5.26.715.216 I slot print_timing: id  0 | task 2328 |    graphs reused =       4947
5.26.715.217 I slot print_timing: id  0 | task 2328 | draft acceptance = 0.48997 ( 4004 accepted /  8172 generated), mean len =  2.47
5.26.717.073 I slot      release: id  0 | task 2328 | stop processing: n_tokens = 125589, truncated = 0
5.27.041.902 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
5.27.042.481 I slot launch_slot_: id  0 | task 5056 | processing task, is_child = 0
5.30.695.599 I slot print_timing: id  0 | task 5056 | n_gen =    222, tg =  73.30 t/s, tg_3s =  73.63 t/s
5.33.718.930 I slot print_timing: id  0 | task 5056 | n_gen =    380, tg =  62.77 t/s, tg_3s =  52.26 t/s
5.36.719.987 I slot print_timing: id  0 | task 5056 | n_gen =    531, tg =  58.63 t/s, tg_3s =  50.32 t/s
5.39.725.142 I slot print_timing: id  0 | task 5056 | n_gen =    676, tg =  56.04 t/s, tg_3s =  48.25 t/s
5.42.725.767 I slot print_timing: id  0 | task 5056 | n_gen =    822, tg =  54.57 t/s, tg_3s =  48.66 t/s
5.45.758.692 I slot print_timing: id  0 | task 5056 | n_gen =    980, tg =  54.15 t/s, tg_3s =  52.09 t/s
5.48.760.537 I slot print_timing: id  0 | task 5056 | n_gen =   1143, tg =  54.17 t/s, tg_3s =  54.30 t/s
5.51.769.815 I slot print_timing: id  0 | task 5056 | n_gen =   1302, tg =  54.01 t/s, tg_3s =  52.84 t/s
5.54.776.621 I slot print_timing: id  0 | task 5056 | n_gen =   1450, tg =  53.48 t/s, tg_3s =  49.22 t/s
5.57.784.296 I slot print_timing: id  0 | task 5056 | n_gen =   1602, tg =  53.18 t/s, tg_3s =  50.54 t/s
6.00.796.652 I slot print_timing: id  0 | task 5056 | n_gen =   1764, tg =  53.24 t/s, tg_3s =  53.78 t/s
6.03.807.952 I slot print_timing: id  0 | task 5056 | n_gen =   1947, tg =  53.87 t/s, tg_3s =  60.77 t/s
6.06.824.940 I slot print_timing: id  0 | task 5056 | n_gen =   2116, tg =  54.03 t/s, tg_3s =  56.02 t/s
6.09.835.032 I slot print_timing: id  0 | task 5056 | n_gen =   2276, tg =  53.97 t/s, tg_3s =  53.15 t/s
6.12.852.047 I slot print_timing: id  0 | task 5056 | n_gen =   2480, tg =  54.88 t/s, tg_3s =  67.62 t/s
6.14.241.040 I slot print_timing: id  0 | task 5056 | prompt eval time =     637.96 ms /   476 tokens (    1.34 ms per token,   746.13 tokens per second)
6.14.241.042 I slot print_timing: id  0 | task 5056 |        eval time =   46560.43 ms /  2556 tokens (   18.22 ms per token,    54.87 tokens per second)
6.14.241.042 I slot print_timing: id  0 | task 5056 |       total time =   47198.39 ms /  3032 tokens
6.14.241.042 I slot print_timing: id  0 | task 5056 |    graphs reused =       6176
6.14.241.044 I slot print_timing: id  0 | task 5056 | draft acceptance = 0.35349 ( 1315 accepted /  3720 generated), mean len =  2.06
6.14.243.011 I slot      release: id  0 | task 5056 | stop processing: n_tokens = 128620, truncated = 0
6.14.585.320 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
6.14.585.856 I slot launch_slot_: id  0 | task 6299 | processing task, is_child = 0
6.17.948.807 I slot print_timing: id  0 | task 6299 | n_gen =    173, tg =  56.66 t/s, tg_3s =  56.98 t/s
6.20.964.842 I slot print_timing: id  0 | task 6299 | n_gen =    336, tg =  55.36 t/s, tg_3s =  54.04 t/s
6.23.987.643 I slot print_timing: id  0 | task 6299 | n_gen =    496, tg =  54.55 t/s, tg_3s =  52.93 t/s
6.27.011.037 I slot print_timing: id  0 | task 6299 | n_gen =    656, tg =  54.14 t/s, tg_3s =  52.92 t/s
6.30.042.963 I slot print_timing: id  0 | task 6299 | n_gen =    809, tg =  53.40 t/s, tg_3s =  50.46 t/s
6.33.077.715 I slot print_timing: id  0 | task 6299 | n_gen =    980, tg =  53.90 t/s, tg_3s =  56.35 t/s
6.36.082.066 I slot print_timing: id  0 | task 6299 | n_gen =   1132, tg =  53.43 t/s, tg_3s =  50.59 t/s
6.39.083.076 I slot print_timing: id  0 | task 6299 | n_gen =   1308, tg =  54.08 t/s, tg_3s =  58.65 t/s
6.39.688.400 I slot print_timing: id  0 | task 6299 | prompt eval time =     326.98 ms /   180 tokens (    1.82 ms per token,   550.49 tokens per second)
6.39.688.402 I slot print_timing: id  0 | task 6299 |        eval time =   24775.40 ms /  1336 tokens (   18.56 ms per token,    53.88 tokens per second)
